customer_id,age,location,subscription_type,payment_plan,num_subscription_pauses,payment_method,customer_service_inquiries,signup_date,weekly_hours,average_session_length,song_skip_rate,weekly_songs_played,weekly_unique_songs,num_favorite_artists,num_platform_friends,num_playlists_created,num_shared_playlists,notifications_clicked,churned,tenure_days,tenure_months,songs_per_hour,high_skip_user,age_group,weekly_hours_bin,skip_rate_bin,state_code,region
20603,20,Montana,Student,Monthly,3,Apple Pay,Low,-2100,18.9579126,7.280460336,0.666547489,49,221,7,141,37,6,46,1,2100,70.0,2.5846727450362863,0,18-24,10-20,0.6-0.8,MT,West
71131,56,North Carolina,Student,Monthly,4,Credit Card,Low,-49,15.79446509,23.60384229,0.675737833,484,185,16,135,25,27,21,0,49,1.6333333333333333,30.64364619137602,0,50-64,10-20,0.6-0.8,NC,South
101020,63,South Carolina,Family,Monthly,1,Paypal,Medium,-1510,12.63021267,68.58029287,0.791518006,247,204,48,76,71,1,45,0,1510,50.333333333333336,19.55628194501336,1,50-64,10-20,0.6-0.8,SC,South
110255,30,North Dakota,Premium,Monthly,1,Apple Pay,Low,-1185,45.20049253,64.12124674,0.709436724,279,253,17,28,20,38,38,0,1185,39.5,6.172499111925053,1,25-34,40-50,0.6-0.8,ND,Midwest
70456,55,Washington,Student,Yearly,1,Apple Pay,High,-815,39.28755571,69.91570095,0.794301857,210,187,44,170,78,43,39,1,815,27.166666666666668,5.345204001748268,1,50-64,30-40,0.6-0.8,WA,West
106311,46,New York,Free,Monthly,1,Apple Pay,Low,-1730,24.97702016,4.550872986,0.408042732,466,89,40,4,60,13,25,0,1730,57.66666666666666,18.657149532444468,0,35-49,20-30,0.4-0.6,NY,Northeast
2359,54,Nebraska,Student,Yearly,3,Paypal,Low,-1931,33.15984062,91.95223643,0.033539751,317,219,7,123,89,1,25,0,1931,64.36666666666666,9.559756442520564,0,50-64,30-40,0-0.2,NE,Midwest
123514,55,Utah,Free,Monthly,2,Credit Card,High,-1846,16.80507504,48.036283,0.128590259,229,31,36,87,49,3,29,1,1846,61.53333333333333,13.626835908493511,0,50-64,10-20,0-0.2,UT,West
11358,62,Vermont,Family,Yearly,1,Debit Card,High,-1016,23.5125401,19.0876347,0.021591083,488,214,42,91,48,27,48,0,1016,33.86666666666667,20.754882200073315,0,50-64,20-30,0-0.2,VT,Northeast
109856,52,Alabama,Family,Monthly,4,Apple Pay,Low,-2,5.262927674,51.59305486,0.242183216,195,87,22,132,73,12,32,0,2,0.0666666666666666,37.05162070976999,0,50-64,5-10,0.2-0.4,AL,South
56658,62,North Carolina,Premium,Yearly,1,Debit Card,Medium,-1417,48.50382413,16.87369006,0.311755558,73,136,26,30,34,11,6,0,1417,47.23333333333333,1.505035970037029,0,50-64,40-50,0.2-0.4,NC,South
37007,42,New York,Family,Monthly,2,Apple Pay,Low,-2039,21.96321619,95.61624138,0.763984236,242,203,37,75,89,13,19,0,2039,67.96666666666667,11.018422707608016,1,35-49,20-30,0.6-0.8,NY,Northeast
99135,19,Maine,Student,Yearly,1,Apple Pay,Medium,-2362,21.3362752,118.5114472,0.401200059,320,230,6,157,76,12,45,1,2362,78.73333333333333,14.99793178520682,0,18-24,20-30,0.4-0.6,ME,Northeast
41822,33,Wisconsin,Premium,Yearly,3,Debit Card,Medium,-2262,23.23237429,40.42539726,0.015139464,38,67,34,86,31,12,6,1,2262,75.4,1.635648579248161,0,25-34,20-30,0-0.2,WI,Midwest
124926,51,North Dakota,Family,Yearly,1,Debit Card,Low,-2248,37.40958535,29.86192757,0.354742077,197,171,20,90,85,36,8,0,2248,74.93333333333334,5.266030033663552,0,50-64,30-40,0.2-0.4,ND,Midwest
73418,61,Alabama,Premium,Monthly,4,Paypal,Low,-840,12.92955222,75.29808007,0.117082097,90,69,22,181,98,30,49,0,840,28.0,6.96079790456966,0,50-64,10-20,0-0.2,AL,South
111688,75,West Virginia,Family,Monthly,4,Credit Card,Low,-2444,30.82534389,19.44186384,0.789550874,188,97,25,158,74,15,47,0,2444,81.46666666666667,6.0988776206642346,1,65-79,30-40,0.6-0.8,WV,South
105297,67,Wisconsin,Student,Yearly,0,Credit Card,High,-1672,1.733349533,29.93325575,0.440239018,498,241,20,136,39,47,44,1,1672,55.73333333333333,287.3050071661455,0,65-79,0-5,0.4-0.6,WI,Midwest
117313,52,Vermont,Family,Yearly,3,Debit Card,High,-1230,10.65907379,100.5810993,0.632845926,304,108,13,165,19,47,9,0,1230,41.0,28.520301668725008,0,50-64,10-20,0.6-0.8,VT,Northeast
66896,31,North Carolina,Family,Monthly,0,Paypal,Low,-1542,33.7782962,4.600989165,0.663533514,70,222,43,34,32,1,40,0,1542,51.4,2.072336614775733,0,25-34,30-40,0.6-0.8,NC,South
105434,49,South Carolina,Free,Yearly,3,Credit Card,Medium,-805,21.90430032,102.2649972,0.895005225,187,112,38,80,19,47,24,1,805,26.83333333333333,8.537136419247195,1,35-49,20-30,0.8-1.0,SC,South
113416,41,Georgia,Free,Yearly,3,Debit Card,Medium,-1530,12.13524529,31.09934375,0.993892062,27,9,0,133,53,37,26,1,1530,51.0,2.2249241242984383,1,35-49,10-20,0.8-1.0,GA,South
22411,37,Washington,Student,Yearly,4,Apple Pay,Low,-2155,22.43874972,86.17558915,0.616315684,149,206,22,112,98,3,44,0,2155,71.83333333333333,6.640298673468158,0,35-49,20-30,0.6-0.8,WA,West
47207,54,West Virginia,Premium,Yearly,2,Credit Card,Medium,-496,17.11189918,64.00681529,0.575138056,389,53,3,100,36,41,49,0,496,16.533333333333335,22.732719256238628,0,50-64,10-20,0.4-0.6,WV,South
101832,37,New York,Premium,Yearly,3,Paypal,Medium,-2169,8.4341643,20.34082831,0.959582591,12,55,48,132,61,48,32,1,2169,72.3,1.422784709090858,1,35-49,5-10,0.8-1.0,NY,Northeast
14104,74,Maine,Premium,Yearly,2,Apple Pay,Low,-1887,11.19390747,78.88563602,0.484443818,170,16,7,84,70,45,28,0,1887,62.9,15.186832699448784,0,65-79,10-20,0.4-0.6,ME,Northeast
117012,30,New Jersey,Free,Yearly,2,Apple Pay,High,-136,19.19407364,96.67220042,0.27975818,442,66,15,62,4,49,5,1,136,4.533333333333333,23.0279412432222,0,25-34,10-20,0.2-0.4,NJ,Northeast
69406,78,Idaho,Free,Yearly,2,Debit Card,Low,-1200,25.7586965,51.59283545,0.577390224,467,220,25,192,5,24,21,0,1200,40.0,18.12979938639364,0,65-79,20-30,0.4-0.6,ID,West
121592,69,Washington,Student,Monthly,4,Apple Pay,Medium,-2457,29.77070319,20.92282004,0.654290362,383,38,8,188,40,27,32,1,2457,81.9,12.86499675723649,0,65-79,20-30,0.6-0.8,WA,West
60785,49,Maine,Student,Yearly,4,Paypal,High,-2563,8.477796164,37.49265353,0.407625617,121,110,31,34,97,3,10,1,2563,85.43333333333334,14.272577172097243,0,35-49,5-10,0.4-0.6,ME,Northeast
49889,76,South Carolina,Free,Yearly,4,Credit Card,High,-1942,37.30490201,82.98010268,0.545186993,180,160,8,39,17,1,5,1,1942,64.73333333333333,4.825103144668467,0,65-79,30-40,0.4-0.6,SC,South
115787,50,Florida,Student,Yearly,3,Credit Card,High,-713,20.16864474,31.44983459,0.289228536,260,192,39,9,55,26,33,1,713,23.766666666666666,12.891297524039782,0,35-49,20-30,0.2-0.4,FL,South
8187,65,Georgia,Premium,Yearly,2,Paypal,High,-2577,22.39532519,6.156322259,0.535451787,427,109,29,42,46,32,32,1,2577,85.9,19.06647911460847,0,50-64,20-30,0.4-0.6,GA,South
61704,39,Nebraska,Family,Yearly,4,Paypal,Medium,-288,22.65965658,65.91342868,0.198126775,472,133,47,91,44,18,46,0,288,9.6,20.82997146640781,0,35-49,20-30,0-0.2,NE,Midwest
58205,69,Alabama,Free,Yearly,1,Debit Card,High,-704,5.789989119,30.00868447,0.094728936,131,142,5,148,24,16,38,1,704,23.466666666666665,22.625258408538297,0,65-79,5-10,0-0.2,AL,South
84898,61,West Virginia,Free,Monthly,3,Debit Card,High,-1229,35.34028883,83.44218836,0.176422024,468,242,36,172,38,48,23,1,1229,40.96666666666667,13.242676149344872,0,50-64,30-40,0-0.2,WV,South
44040,61,Virginia,Student,Yearly,3,Credit Card,Medium,-545,15.94741583,48.56444784,0.31156895,482,106,11,73,42,23,40,0,545,18.166666666666668,30.2243325901912,0,50-64,10-20,0.2-0.4,VA,South
106179,69,Montana,Family,Monthly,2,Credit Card,Medium,-503,0.273966214,11.54577982,0.16200243,257,27,45,180,50,47,39,1,503,16.766666666666666,938.0718748042416,0,65-79,0-5,0-0.2,MT,West
78019,19,Wisconsin,Student,Yearly,0,Credit Card,Medium,-1676,2.074777698,57.64479784,0.167204337,280,136,1,83,43,39,42,1,1676,55.86666666666667,134.95421715295495,0,18-24,0-5,0-0.2,WI,Midwest
54990,64,South Carolina,Student,Yearly,4,Apple Pay,High,-1863,15.91107537,14.63820712,0.466890623,111,25,23,143,80,16,38,1,1863,62.1,6.976272654033691,0,50-64,10-20,0.4-0.6,SC,South
109536,23,Florida,Free,Monthly,3,Debit Card,High,-1987,34.59887503,106.2992705,0.596473876,130,246,7,157,62,16,39,1,1987,66.23333333333333,3.757347598362073,0,18-24,30-40,0.4-0.6,FL,South
58157,18,Utah,Family,Yearly,2,Credit Card,Low,-2330,4.059483265,25.22943085,0.871419221,39,139,18,191,50,6,9,1,2330,77.66666666666667,9.607134074489158,1,18-24,0-5,0.8-1.0,UT,West
97071,60,California,Student,Monthly,1,Apple Pay,Low,-1583,31.20418431,93.36019921,0.294429388,34,227,3,65,45,25,23,0,1583,52.766666666666666,1.0895974611040875,0,50-64,30-40,0.2-0.4,CA,West
13843,33,Idaho,Student,Monthly,3,Apple Pay,High,-2158,41.17695234,7.934509985,0.190786981,495,291,1,152,59,48,41,0,2158,71.93333333333334,12.021287926137957,0,25-34,40-50,0-0.2,ID,West
77542,41,New Jersey,Student,Yearly,4,Credit Card,High,-969,14.99994159,66.50129482,0.583608385,340,8,35,169,13,8,11,1,969,32.3,22.666754931010367,0,35-49,10-20,0.4-0.6,NJ,Northeast
122991,31,Maine,Premium,Yearly,1,Paypal,Medium,-660,18.69991409,52.45668763,0.727717479,217,190,29,146,76,25,22,1,660,22.0,11.604331386529916,1,25-34,10-20,0.6-0.8,ME,Northeast
32185,53,Alabama,Family,Yearly,1,Credit Card,High,-577,32.1263746,3.211480348,0.85714709,6,269,7,88,1,43,27,0,577,19.23333333333333,0.1867624366180428,1,50-64,30-40,0.8-1.0,AL,South
83876,46,West Virginia,Free,Monthly,2,Apple Pay,Low,-1002,37.76741451,108.4786246,0.230709604,437,80,30,39,32,8,46,0,1002,33.4,11.57082118725103,0,35-49,30-40,0.2-0.4,WV,South
106677,72,Nebraska,Premium,Monthly,3,Apple Pay,Medium,-2426,30.67028766,36.68384277,0.955499902,25,167,35,108,88,2,36,1,2426,80.86666666666666,0.8151211451663313,1,65-79,30-40,0.8-1.0,NE,Midwest
1170,20,West Virginia,Premium,Yearly,1,Paypal,Low,-2618,32.37752853,26.61180019,0.363741743,313,181,22,187,8,14,5,0,2618,87.26666666666667,9.667198647048805,0,18-24,30-40,0.2-0.4,WV,South
121571,22,Florida,Premium,Monthly,1,Debit Card,Medium,-963,42.33101582,35.38866473,0.977485131,333,79,24,84,75,1,41,1,963,32.1,7.866572383142967,1,18-24,40-50,0.8-1.0,FL,South
7499,29,West Virginia,Student,Monthly,4,Debit Card,Low,-2321,30.2787806,18.59381227,0.118034743,388,85,25,141,34,4,48,0,2321,77.36666666666666,12.81425448156918,0,25-34,30-40,0-0.2,WV,South
50316,43,Georgia,Family,Monthly,1,Paypal,Medium,-892,48.24716851,86.55192847,0.011965029,245,75,34,111,60,39,35,0,892,29.73333333333333,5.078018204306017,0,35-49,40-50,0-0.2,GA,South
61720,79,Utah,Student,Yearly,1,Credit Card,High,-1036,6.844317251,88.41700211,0.340420506,157,158,44,1,66,40,45,1,1036,34.53333333333333,22.93873796938055,0,65-79,5-10,0.2-0.4,UT,West
25210,49,Alabama,Free,Monthly,1,Debit Card,Low,-2704,2.72700596,51.00330657,0.057943094,141,275,44,35,43,35,37,1,2704,90.13333333333334,51.70505751296561,0,35-49,0-5,0-0.2,AL,South
91040,27,Utah,Student,Yearly,2,Apple Pay,Medium,-2317,12.86848228,13.77813608,0.924563731,258,246,1,108,65,5,17,1,2317,77.23333333333333,20.04898436243563,1,25-34,10-20,0.8-1.0,UT,West
88406,59,Wisconsin,Student,Yearly,4,Credit Card,Medium,-1846,44.20319494,68.47724729,0.031079007,365,211,5,11,14,28,16,0,1846,61.53333333333333,8.257321682186983,0,50-64,40-50,0-0.2,WI,Midwest
19897,64,Utah,Free,Yearly,0,Apple Pay,High,-1212,46.97370002,34.19483405,0.895972159,216,163,1,57,74,36,48,1,1212,40.4,4.5983177801202295,1,50-64,40-50,0.8-1.0,UT,West
5815,74,South Carolina,Free,Monthly,4,Paypal,High,-217,37.64589356,102.452394,0.240238876,86,108,47,9,43,40,37,1,217,7.233333333333333,2.284445708877471,0,65-79,30-40,0.2-0.4,SC,South
87404,66,California,Free,Monthly,3,Credit Card,Low,-2062,48.86901784,83.59611948,0.469400569,223,96,21,49,39,40,23,0,2062,68.73333333333333,4.563218371404863,0,65-79,40-50,0.4-0.6,CA,West
24142,46,North Carolina,Premium,Monthly,0,Debit Card,Medium,-96,47.29360587,23.12644934,0.431163562,409,208,4,98,22,33,0,0,96,3.2,8.648103532732383,0,35-49,40-50,0.4-0.6,NC,South
29643,76,North Carolina,Premium,Yearly,4,Paypal,Medium,-95,34.09193325,28.02508256,0.049125621,363,184,13,187,78,20,38,1,95,3.1666666666666665,10.647680122393764,0,65-79,30-40,0-0.2,NC,South
28611,19,Alabama,Free,Monthly,3,Apple Pay,Medium,-2842,33.66168938,107.9572829,0.984950886,288,87,13,40,80,21,45,1,2842,94.73333333333332,8.555720324931595,1,18-24,30-40,0.8-1.0,AL,South
41866,65,New York,Family,Yearly,1,Apple Pay,Medium,-1756,29.86025118,103.6347147,0.106389694,427,68,1,19,29,20,45,1,1756,58.53333333333333,14.299946689195934,0,50-64,20-30,0-0.2,NY,Northeast
49799,52,Wisconsin,Family,Monthly,2,Debit Card,Low,-1264,6.755472509,20.29036665,0.067391563,241,274,18,145,56,37,48,0,1264,42.13333333333333,35.674780658040866,0,50-64,5-10,0-0.2,WI,Midwest
105429,26,North Dakota,Family,Monthly,2,Paypal,Medium,-1194,41.74484017,25.93276848,0.17187594,43,81,39,187,19,22,20,0,1194,39.8,1.0300674244981782,0,25-34,40-50,0-0.2,ND,Midwest
113210,73,Georgia,Family,Yearly,4,Debit Card,Medium,-634,11.78793675,81.11361857,0.083524848,438,258,3,102,70,46,13,1,634,21.133333333333333,37.15662963664952,0,65-79,10-20,0-0.2,GA,South
123406,78,Georgia,Student,Yearly,1,Debit Card,Low,-2023,45.35455734,72.58510348,0.792083675,57,211,3,156,36,8,32,1,2023,67.43333333333334,1.2567645533986818,1,65-79,40-50,0.6-0.8,GA,South
31170,65,North Dakota,Student,Monthly,0,Paypal,Low,-1686,32.53584887,46.60008607,0.975132796,396,244,25,121,40,9,6,1,1686,56.2,12.171190048928942,1,50-64,30-40,0.8-1.0,ND,Midwest
78865,21,New York,Premium,Yearly,2,Apple Pay,Medium,-2019,34.86884843,28.96828737,0.485380936,162,10,7,186,8,39,33,0,2019,67.3,4.645980790711189,0,18-24,30-40,0.4-0.6,NY,Northeast
63247,78,Maine,Student,Monthly,0,Credit Card,Medium,-2676,20.98551268,75.40056681,0.411202042,65,26,26,165,85,7,32,0,2676,89.2,3.0973748886272148,0,65-79,20-30,0.4-0.6,ME,Northeast
71752,59,Idaho,Student,Yearly,0,Debit Card,Medium,-1705,31.41724681,87.96053969,0.517199024,130,259,7,105,71,27,2,1,1705,56.833333333333336,4.137854624442185,0,50-64,30-40,0.4-0.6,ID,West
30465,32,New York,Student,Monthly,0,Debit Card,High,-1130,7.071582845,24.18654711,0.682317105,79,221,1,183,95,33,37,1,1130,37.66666666666666,11.171473449661608,0,25-34,5-10,0.6-0.8,NY,Northeast
93549,62,Alabama,Family,Yearly,2,Credit Card,Medium,-33,14.68893771,93.52668287,0.943671361,292,64,36,62,82,26,39,0,33,1.1,19.878905184628223,1,50-64,10-20,0.8-1.0,AL,South
50331,64,North Carolina,Premium,Monthly,1,Credit Card,Medium,-469,35.67247166,68.82313765,0.346407403,198,216,0,72,51,2,45,0,469,15.633333333333333,5.550498487662125,0,50-64,30-40,0.2-0.4,NC,South
30346,48,Idaho,Student,Yearly,2,Paypal,Medium,-1388,15.43807304,100.7069307,0.696995841,437,147,23,119,31,19,5,0,1388,46.266666666666666,28.30664156515741,0,35-49,10-20,0.6-0.8,ID,West
76356,61,California,Student,Yearly,1,Apple Pay,Low,-1847,30.12969288,62.07339976,0.233541933,28,7,38,189,35,35,39,0,1847,61.56666666666667,0.929315811864326,0,50-64,30-40,0.2-0.4,CA,West
66853,69,North Dakota,Premium,Monthly,2,Credit Card,Low,-2803,27.65814015,63.00736169,0.871720216,372,46,14,68,43,32,22,0,2803,93.43333333333334,13.449928230260992,1,65-79,20-30,0.8-1.0,ND,Midwest
69738,60,South Carolina,Free,Yearly,1,Credit Card,Medium,-373,42.40254703,72.69810635,0.508081702,317,206,25,59,5,16,41,0,373,12.433333333333334,7.475966002130037,0,50-64,40-50,0.4-0.6,SC,South
77076,58,South Carolina,Student,Yearly,0,Apple Pay,Low,-992,40.67599763,20.62540185,0.435662768,139,187,6,114,24,8,47,0,992,33.06666666666667,3.4172486994512594,0,50-64,40-50,0.4-0.6,SC,South
4537,24,Nebraska,Premium,Monthly,4,Credit Card,High,-1172,13.12961808,45.541392,0.586504927,284,152,42,17,29,18,39,1,1172,39.06666666666667,21.63048447179204,0,18-24,10-20,0.4-0.6,NE,Midwest
86085,19,Virginia,Family,Yearly,4,Apple Pay,Medium,-544,8.194702248,24.86679942,0.005708987,8,73,48,181,37,34,11,1,544,18.133333333333333,0.9762404731608744,0,18-24,5-10,0-0.2,VA,South
17866,72,Maine,Family,Monthly,4,Apple Pay,Low,-441,44.88035122,53.34451949,0.643405655,452,129,39,85,88,8,44,0,441,14.7,10.071222432826584,0,65-79,40-50,0.6-0.8,ME,Northeast
113669,34,Wisconsin,Student,Yearly,4,Paypal,Medium,-1340,19.34097618,76.3406586,0.29855126,114,293,31,29,27,38,1,1,1340,44.66666666666666,5.894221622478623,0,25-34,10-20,0.2-0.4,WI,Midwest
10375,42,Wisconsin,Free,Yearly,1,Debit Card,Low,-134,3.81474358,28.62333075,0.258369476,33,203,39,155,78,37,17,1,134,4.466666666666667,8.65064697218784,0,35-49,0-5,0.2-0.4,WI,Midwest
2560,38,Montana,Free,Yearly,3,Debit Card,High,-1456,4.349924643,57.27888726,0.050731551,232,230,5,92,93,1,43,1,1456,48.53333333333333,53.33425726658043,0,35-49,0-5,0-0.2,MT,West
13020,62,Utah,Family,Monthly,1,Debit Card,Low,-2469,43.62418132,91.16915775,0.795528826,202,61,44,122,39,4,8,0,2469,82.3,4.630459389443964,1,50-64,40-50,0.6-0.8,UT,West
49981,25,South Carolina,Family,Yearly,4,Debit Card,High,-2772,49.42664073,91.86024105,0.037082654,94,155,27,134,47,46,11,1,2772,92.4,1.9018083893964848,0,18-24,40-50,0-0.2,SC,South
